result,sampleDotCode,sampleTime,resultName,deviceName,unitName
2.3,ST010217,2025-08-14 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.07,ST010217,2025-08-14 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
0.06,ST010217,2025-08-18 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
62,ST010217,2025-08-18 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
90.9,ST010217,2025-08-18 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2025-08-18 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
14.0,ST010217,2025-08-18 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
61.3,ST010217,2025-08-18 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
24.7,ST010217,2025-08-18 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
1.2,ST010217,2025-08-18 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
1.6,ST010217,2025-08-21 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2025-08-21 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
62,ST010217,2025-08-21 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
85.4,ST010217,2025-08-21 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.1,ST010217,2025-08-21 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
20.0,ST010217,2025-08-21 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
61.0,ST010217,2025-08-21 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
19.0,ST010217,2025-08-21 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
63,ST010217,2025-08-25 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
78.4,ST010217,2025-08-25 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.3,ST010217,2025-08-25 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
22.9,ST010217,2025-08-25 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
57.5,ST010217,2025-08-25 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
19.6,ST010217,2025-08-25 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
3.4,ST010217,2025-08-25 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.07,ST010217,2025-08-25 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
0.06,ST010217,2025-08-28 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
63,ST010217,2025-08-28 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
84.2,ST010217,2025-08-28 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.1,ST010217,2025-08-28 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
23.3,ST010217,2025-08-28 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
57.8,ST010217,2025-08-28 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
18.9,ST010217,2025-08-28 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.8,ST010217,2025-08-28 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
63,ST010217,2025-09-01 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
84.8,ST010217,2025-09-01 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2025-09-01 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
20.0,ST010217,2025-09-01 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
54.7,ST010217,2025-09-01 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
25.3,ST010217,2025-09-01 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.2,ST010217,2025-09-01 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2025-09-01 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
63,ST010217,2025-09-04 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
83.4,ST010217,2025-09-04 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.2,ST010217,2025-09-04 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
24.5,ST010217,2025-09-04 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
56.9,ST010217,2025-09-04 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
18.5,ST010217,2025-09-04 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.8,ST010217,2025-09-04 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2025-09-04 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
63,ST010217,2025-09-08 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
88.4,ST010217,2025-09-08 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.2,ST010217,2025-09-08 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
22.1,ST010217,2025-09-08 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
58.3,ST010217,2025-09-08 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
19.6,ST010217,2025-09-08 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.7,ST010217,2025-09-08 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.08,ST010217,2025-09-08 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
63,ST010217,2025-09-11 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
78.9,ST010217,2025-09-11 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.1,ST010217,2025-09-11 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
15.6,ST010217,2025-09-11 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
61.3,ST010217,2025-09-11 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
23.1,ST010217,2025-09-11 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
1.4,ST010217,2025-09-11 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2025-09-11 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
62,ST010217,2025-09-15 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
86.5,ST010217,2025-09-15 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2025-09-15 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
20.2,ST010217,2025-09-15 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
59.3,ST010217,2025-09-15 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
20.5,ST010217,2025-09-15 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.0,ST010217,2025-09-15 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2025-09-15 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
62,ST010217,2025-09-18 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
82.7,ST010217,2025-09-18 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.1,ST010217,2025-09-18 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
24.1,ST010217,2025-09-18 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
56.5,ST010217,2025-09-18 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
19.4,ST010217,2025-09-18 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
3.0,ST010217,2025-09-18 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.07,ST010217,2025-09-18 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
62,ST010217,2025-09-22 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
76.3,ST010217,2025-09-22 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.1,ST010217,2025-09-22 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
24.8,ST010217,2025-09-22 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
57.7,ST010217,2025-09-22 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
17.4,ST010217,2025-09-22 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.7,ST010217,2025-09-22 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2025-09-22 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
62,ST010217,2025-09-25 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
78.3,ST010217,2025-09-25 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2025-09-25 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
22.7,ST010217,2025-09-25 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
58.4,ST010217,2025-09-25 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
18.9,ST010217,2025-09-25 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.4,ST010217,2025-09-25 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2025-09-25 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
62,ST010217,2025-09-29 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
0.08,ST010217,2025-09-29 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
83.0,ST010217,2025-09-29 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2025-09-29 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
22.8,ST010217,2025-09-29 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
57.5,ST010217,2025-09-29 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
19.7,ST010217,2025-09-29 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
3.0,ST010217,2025-09-29 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
61,ST010217,2025-10-02 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
80.5,ST010217,2025-10-02 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2025-10-02 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
14.2,ST010217,2025-10-02 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
56.3,ST010217,2025-10-02 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
29.5,ST010217,2025-10-02 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
1.5,ST010217,2025-10-02 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2025-10-02 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
63,ST010217,2025-10-06 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
81.9,ST010217,2025-10-06 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2025-10-06 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
17.3,ST010217,2025-10-06 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
59.4,ST010217,2025-10-06 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
23.3,ST010217,2025-10-06 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.0,ST010217,2025-10-06 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.08,ST010217,2025-10-06 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
0.06,ST010217,2025-10-09 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
61,ST010217,2025-10-09 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
86.4,ST010217,2025-10-09 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.4,ST010217,2025-10-09 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
22.3,ST010217,2025-10-09 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
56.9,ST010217,2025-10-09 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
20.8,ST010217,2025-10-09 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
3.2,ST010217,2025-10-09 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
63,ST010217,2025-10-13 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
83.6,ST010217,2025-10-13 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.2,ST010217,2025-10-13 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
19.5,ST010217,2025-10-13 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
60.3,ST010217,2025-10-13 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
20.2,ST010217,2025-10-13 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.4,ST010217,2025-10-13 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2025-10-13 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
62,ST010217,2025-10-16 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
79.9,ST010217,2025-10-16 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.2,ST010217,2025-10-16 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
22.8,ST010217,2025-10-16 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
50.4,ST010217,2025-10-16 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
26.8,ST010217,2025-10-16 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
3.0,ST010217,2025-10-16 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.08,ST010217,2025-10-16 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
60,ST010217,2025-10-20 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
86.8,ST010217,2025-10-20 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.2,ST010217,2025-10-20 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
26.0,ST010217,2025-10-20 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
55.0,ST010217,2025-10-20 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
19.0,ST010217,2025-10-20 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
3.9,ST010217,2025-10-20 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2025-10-20 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
61,ST010217,2025-10-23 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
84.8,ST010217,2025-10-23 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.2,ST010217,2025-10-23 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
25.2,ST010217,2025-10-23 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
57.5,ST010217,2025-10-23 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
17.3,ST010217,2025-10-23 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
3.0,ST010217,2025-10-23 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2025-10-23 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
61,ST010217,2025-10-27 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
77.1,ST010217,2025-10-27 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.1,ST010217,2025-10-27 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
21.4,ST010217,2025-10-27 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
56.4,ST010217,2025-10-27 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
22.3,ST010217,2025-10-27 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.6,ST010217,2025-10-27 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2025-10-27 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
61,ST010217,2025-10-30 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
86.4,ST010217,2025-10-30 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.1,ST010217,2025-10-30 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
21.4,ST010217,2025-10-30 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
56.6,ST010217,2025-10-30 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
22.0,ST010217,2025-10-30 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.6,ST010217,2025-10-30 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2025-10-30 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
63,ST010217,2025-11-03 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
85.7,ST010217,2025-11-03 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2025-11-03 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
19.6,ST010217,2025-11-03 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
59.9,ST010217,2025-11-03 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
20.6,ST010217,2025-11-03 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
1.9,ST010217,2025-11-03 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.08,ST010217,2025-11-03 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
63,ST010217,2025-11-06 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
83.8,ST010217,2025-11-06 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2025-11-06 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
18.7,ST010217,2025-11-06 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
58.9,ST010217,2025-11-06 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
22.3,ST010217,2025-11-06 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.0,ST010217,2025-11-06 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.07,ST010217,2025-11-06 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
63,ST010217,2025-11-10 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
77.2,ST010217,2025-11-10 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2025-11-10 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
17.3,ST010217,2025-11-10 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
58.2,ST010217,2025-11-10 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
24.5,ST010217,2025-11-10 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
1.7,ST010217,2025-11-10 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.08,ST010217,2025-11-10 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
63,ST010217,2025-11-13 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
78.6,ST010217,2025-11-13 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2025-11-13 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
18.8,ST010217,2025-11-13 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
58.4,ST010217,2025-11-13 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
22.8,ST010217,2025-11-13 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.0,ST010217,2025-11-13 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2025-11-13 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
64,ST010217,2025-11-17 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
81.7,ST010217,2025-11-17 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.1,ST010217,2025-11-17 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
23.4,ST010217,2025-11-17 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
57.0,ST010217,2025-11-17 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
19.6,ST010217,2025-11-17 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.7,ST010217,2025-11-17 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.08,ST010217,2025-11-17 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
64,ST010217,2025-11-20 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
85.2,ST010217,2025-11-20 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2025-11-20 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
19.4,ST010217,2025-11-20 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
55.9,ST010217,2025-11-20 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
24.7,ST010217,2025-11-20 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.1,ST010217,2025-11-20 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.08,ST010217,2025-11-20 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
62,ST010217,2025-11-24 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
86.5,ST010217,2025-11-24 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2025-11-24 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
23.6,ST010217,2025-11-24 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
56.8,ST010217,2025-11-24 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
19.6,ST010217,2025-11-24 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.4,ST010217,2025-11-24 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2025-11-24 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
63,ST010217,2025-11-27 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
79.8,ST010217,2025-11-27 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2025-11-27 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
20.3,ST010217,2025-11-27 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
58.1,ST010217,2025-11-27 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
21.6,ST010217,2025-11-27 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
1.8,ST010217,2025-11-27 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2025-11-27 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
63,ST010217,2025-12-01 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
83.2,ST010217,2025-12-01 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2025-12-01 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
22.7,ST010217,2025-12-01 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
54.3,ST010217,2025-12-01 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
