result,sampleDotCode,sampleTime,resultName,deviceName,unitName
98.0,ST040031,2025-05-12 19:00:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
0.8,ST040031,2025-05-12 19:00:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
1.80,ST040031,2025-05-12 19:00:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
痕迹水,ST040031,2025-05-12 19:00:00,水含量,延化120万吨/年催化重整装置,
717.5,ST040031,2025-05-12 19:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
痕迹水,ST040031,2025-05-13 23:50:00,水含量,延化120万吨/年催化重整装置,
715.9,ST040031,2025-05-13 23:50:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
1.70,ST040031,2025-05-13 23:50:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
34.9,ST040031,2025-05-13 23:50:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
0.8,ST040031,2025-05-13 23:50:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
108.8,ST040031,2025-05-13 23:50:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
146.4,ST040031,2025-05-13 23:50:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
164.2,ST040031,2025-05-13 23:50:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
98.0,ST040031,2025-05-13 23:50:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
63.3,ST040031,2025-05-13 23:50:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
35.1,ST040031,2025-05-15 02:30:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
64.2,ST040031,2025-05-15 02:30:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
108.4,ST040031,2025-05-15 02:30:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
144.7,ST040031,2025-05-15 02:30:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
717.6,ST040031,2025-05-15 02:30:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
98.0,ST040031,2025-05-15 02:30:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
0.8,ST040031,2025-05-15 02:30:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
1.50,ST040031,2025-05-15 02:30:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
痕迹水,ST040031,2025-05-15 02:30:00,水含量,延化120万吨/年催化重整装置,
164.2,ST040031,2025-05-15 02:30:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
35.3,ST040031,2025-05-17 19:00:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
63.9,ST040031,2025-05-17 19:00:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
108.2,ST040031,2025-05-17 19:00:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
143.9,ST040031,2025-05-17 19:00:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
716.1,ST040031,2025-05-17 19:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
98.0,ST040031,2025-05-17 19:00:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
0.8,ST040031,2025-05-17 19:00:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
1.40,ST040031,2025-05-17 19:00:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
痕迹水,ST040031,2025-05-17 19:00:00,水含量,延化120万吨/年催化重整装置,
162.1,ST040031,2025-05-17 19:00:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
64.2,ST040031,2025-05-20 02:00:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
1.30,ST040031,2025-05-20 02:00:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
痕迹水,ST040031,2025-05-20 02:00:00,水含量,延化120万吨/年催化重整装置,
717.6,ST040031,2025-05-20 02:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
0.8,ST040031,2025-05-20 02:00:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
98.0,ST040031,2025-05-20 02:00:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
108.3,ST040031,2025-05-20 02:00:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
144.1,ST040031,2025-05-20 02:00:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
161.3,ST040031,2025-05-20 02:00:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
35.5,ST040031,2025-05-20 02:00:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
98.0,ST040031,2025-05-22 21:56:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
0.8,ST040031,2025-05-22 21:56:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
痕迹水,ST040031,2025-05-22 21:56:00,水含量,延化120万吨/年催化重整装置,
717.7,ST040031,2025-05-22 21:56:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
161.1,ST040031,2025-05-22 21:56:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
33.8,ST040031,2025-05-22 21:56:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
64.6,ST040031,2025-05-22 21:56:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
108.2,ST040031,2025-05-22 21:56:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
143.9,ST040031,2025-05-22 21:56:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
1.40,ST040031,2025-05-22 21:56:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
108.4,ST040031,2025-05-25 13:44:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
34.5,ST040031,2025-05-25 13:44:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
65.1,ST040031,2025-05-25 13:44:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
144.1,ST040031,2025-05-25 13:44:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
717.4,ST040031,2025-05-25 13:44:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
98.0,ST040031,2025-05-25 13:44:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
0.8,ST040031,2025-05-25 13:44:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
1.20,ST040031,2025-05-25 13:44:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
痕迹水,ST040031,2025-05-25 13:44:00,水含量,延化120万吨/年催化重整装置,
161.2,ST040031,2025-05-25 13:44:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
162.3,ST040031,2025-05-30 14:23:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
35.2,ST040031,2025-05-30 14:23:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
64.1,ST040031,2025-05-30 14:23:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
108.4,ST040031,2025-05-30 14:23:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
717.9,ST040031,2025-05-30 14:23:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
98.0,ST040031,2025-05-30 14:23:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
0.8,ST040031,2025-05-30 14:23:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
1.20,ST040031,2025-05-30 14:23:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
痕迹水,ST040031,2025-05-30 14:23:00,水含量,延化120万吨/年催化重整装置,
145.6,ST040031,2025-05-30 14:23:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
164.0,ST040031,2025-06-02 10:00:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
98.0,ST040031,2025-06-02 10:00:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
0.8,ST040031,2025-06-02 10:00:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
34.9,ST040031,2025-06-02 10:00:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
715.5,ST040031,2025-06-02 10:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
105.2,ST040031,2025-06-02 10:00:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
144.4,ST040031,2025-06-02 10:00:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
1.30,ST040031,2025-06-02 10:00:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
痕迹水,ST040031,2025-06-02 10:00:00,水含量,延化120万吨/年催化重整装置,
64.0,ST040031,2025-06-02 10:00:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
717.9,ST040031,2025-06-03 22:54:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
痕迹水,ST040031,2025-06-03 22:54:00,水含量,延化120万吨/年催化重整装置,
1.20,ST040031,2025-06-03 22:54:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
0.8,ST040031,2025-06-03 22:54:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
98.0,ST040031,2025-06-03 22:54:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
164.8,ST040031,2025-06-03 22:54:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
146.1,ST040031,2025-06-03 22:54:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
111.5,ST040031,2025-06-03 22:54:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
66.0,ST040031,2025-06-03 22:54:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
35.2,ST040031,2025-06-03 22:54:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
0.8,ST040031,2025-06-06 21:30:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
98.0,ST040031,2025-06-06 21:30:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
162.1,ST040031,2025-06-06 21:30:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
143.6,ST040031,2025-06-06 21:30:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
62.9,ST040031,2025-06-06 21:30:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
34.4,ST040031,2025-06-06 21:30:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
717.4,ST040031,2025-06-06 21:30:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
痕迹水,ST040031,2025-06-06 21:30:00,水含量,延化120万吨/年催化重整装置,
1.20,ST040031,2025-06-06 21:30:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
107.8,ST040031,2025-06-06 21:30:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
98.0,ST040031,2025-06-09 08:00:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
164.5,ST040031,2025-06-09 08:00:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
146.6,ST040031,2025-06-09 08:00:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
108.8,ST040031,2025-06-09 08:00:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
65.2,ST040031,2025-06-09 08:00:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
36.3,ST040031,2025-06-09 08:00:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
716.8,ST040031,2025-06-09 08:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
痕迹水,ST040031,2025-06-09 08:00:00,水含量,延化120万吨/年催化重整装置,
1.30,ST040031,2025-06-09 08:00:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
0.8,ST040031,2025-06-09 08:00:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
1.30,ST040031,2025-06-11 23:00:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
痕迹水,ST040031,2025-06-11 23:00:00,水含量,延化120万吨/年催化重整装置,
0.8,ST040031,2025-06-11 23:00:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
98.0,ST040031,2025-06-11 23:00:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
161.8,ST040031,2025-06-11 23:00:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
143.7,ST040031,2025-06-11 23:00:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
108.2,ST040031,2025-06-11 23:00:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
64.8,ST040031,2025-06-11 23:00:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
34.4,ST040031,2025-06-11 23:00:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
716.7,ST040031,2025-06-11 23:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
98.0,ST040031,2025-06-14 11:00:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
144.3,ST040031,2025-06-14 11:00:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
1.20,ST040031,2025-06-14 11:00:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
痕迹水,ST040031,2025-06-14 11:00:00,水含量,延化120万吨/年催化重整装置,
0.8,ST040031,2025-06-14 11:00:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
35.2,ST040031,2025-06-14 11:00:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
64.1,ST040031,2025-06-14 11:00:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
108.4,ST040031,2025-06-14 11:00:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
164.1,ST040031,2025-06-14 11:00:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
717.2,ST040031,2025-06-14 11:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
161.8,ST040031,2025-06-19 12:45:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
98.0,ST040031,2025-06-19 12:45:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
0.8,ST040031,2025-06-19 12:45:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
痕迹水,ST040031,2025-06-19 12:45:00,水含量,延化120万吨/年催化重整装置,
716.2,ST040031,2025-06-19 12:45:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
1.50,ST040031,2025-06-19 12:45:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
143.8,ST040031,2025-06-19 12:45:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
33.9,ST040031,2025-06-19 12:45:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
64.1,ST040031,2025-06-19 12:45:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
108.1,ST040031,2025-06-19 12:45:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
35.8,ST040031,2025-06-22 22:00:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
716.6,ST040031,2025-06-22 22:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
痕迹水,ST040031,2025-06-22 22:00:00,水含量,延化120万吨/年催化重整装置,
0.8,ST040031,2025-06-22 22:00:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
1.30,ST040031,2025-06-22 22:00:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
110.1,ST040031,2025-06-22 22:00:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
145.9,ST040031,2025-06-22 22:00:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
165.6,ST040031,2025-06-22 22:00:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
98.0,ST040031,2025-06-22 22:00:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
66.6,ST040031,2025-06-22 22:00:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
716.8,ST040031,2025-06-26 07:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
痕迹水,ST040031,2025-06-26 07:00:00,水含量,延化120万吨/年催化重整装置,
1.30,ST040031,2025-06-26 07:00:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
62.7,ST040031,2025-06-26 07:00:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
35.0,ST040031,2025-06-26 07:00:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
0.8,ST040031,2025-06-26 07:00:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
98.0,ST040031,2025-06-26 07:00:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
163.0,ST040031,2025-06-26 07:00:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
144.6,ST040031,2025-06-26 07:00:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
107.9,ST040031,2025-06-26 07:00:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
35.1,ST040031,2025-06-28 09:30:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
1.30,ST040031,2025-06-28 09:30:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
痕迹水,ST040031,2025-06-28 09:30:00,水含量,延化120万吨/年催化重整装置,
716.6,ST040031,2025-06-28 09:30:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
0.8,ST040031,2025-06-28 09:30:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
163.5,ST040031,2025-06-28 09:30:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
145.0,ST040031,2025-06-28 09:30:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
108.0,ST040031,2025-06-28 09:30:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
62.9,ST040031,2025-06-28 09:30:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
98.0,ST040031,2025-06-28 09:30:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
144.5,ST040031,2025-07-03 10:00:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
1.40,ST040031,2025-07-03 10:00:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
痕迹水,ST040031,2025-07-03 10:00:00,水含量,延化120万吨/年催化重整装置,
716.4,ST040031,2025-07-03 10:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
108.3,ST040031,2025-07-03 10:00:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
65.4,ST040031,2025-07-03 10:00:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
0.8,ST040031,2025-07-03 10:00:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
