result,sampleDotCode,sampleTime,resultName,deviceName,unitName
99.0,ST040023,2026-02-02 08:00:00,研究法辛烷值(RON),延化120万吨/年催化重整装置,
5.45,ST040023,2026-02-03 17:00:00,正构烷烃,延化120万吨/年催化重整装置,<p>%</p>
0.93,ST040023,2026-02-03 17:00:00,烯烃含量,延化120万吨/年催化重整装置,<p>%</p>
14.17,ST040023,2026-02-03 17:00:00,异构烷烃,延化120万吨/年催化重整装置,<p>%</p>
77.00,ST040023,2026-02-03 17:00:00,芳烃含量,延化120万吨/年催化重整装置,<p>%</p>
2.07,ST040023,2026-02-03 17:00:00,环烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
99.6,ST040023,2026-02-03 17:00:00,研究法辛烷值(RON),延化120万吨/年催化重整装置,
0.16,ST040023,2026-02-03 17:00:00,苯含量,延化120万吨/年催化重整装置,<p>%</p>
21.69,ST040023,2026-02-03 17:00:00,烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
100,ST040023,2026-02-03 17:00:00,模拟法辛烷值,延化120万吨/年催化重整装置,
20.96,ST040023,2026-02-04 08:00:00,烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
13.61,ST040023,2026-02-04 08:00:00,异构烷烃,延化120万吨/年催化重整装置,<p>%</p>
819.9,ST040023,2026-02-04 08:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
5.54,ST040023,2026-02-04 08:00:00,正构烷烃,延化120万吨/年催化重整装置,<p>%</p>
0.17,ST040023,2026-02-04 08:00:00,苯含量,延化120万吨/年催化重整装置,<p>%</p>
0.92,ST040023,2026-02-04 08:00:00,烯烃含量,延化120万吨/年催化重整装置,<p>%</p>
1.81,ST040023,2026-02-04 08:00:00,环烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
77.82,ST040023,2026-02-04 08:00:00,芳烃含量,延化120万吨/年催化重整装置,<p>%</p>
102.4,ST040023,2026-02-04 08:00:00,模拟法辛烷值,延化120万吨/年催化重整装置,
99.8,ST040023,2026-02-09 08:00:00,研究法辛烷值(RON),延化120万吨/年催化重整装置,
821.9,ST040023,2026-02-11 08:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
0.18,ST040023,2026-02-11 08:00:00,苯含量,延化120万吨/年催化重整装置,<p>%</p>
1.74,ST040023,2026-02-11 08:00:00,环烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
77.97,ST040023,2026-02-11 08:00:00,芳烃含量,延化120万吨/年催化重整装置,<p>%</p>
101.4,ST040023,2026-02-11 08:00:00,模拟法辛烷值,延化120万吨/年催化重整装置,
0.97,ST040023,2026-02-11 08:00:00,烯烃含量,延化120万吨/年催化重整装置,<p>%</p>
20.96,ST040023,2026-02-11 08:00:00,烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
13.71,ST040023,2026-02-11 08:00:00,异构烷烃,延化120万吨/年催化重整装置,<p>%</p>
5.51,ST040023,2026-02-11 08:00:00,正构烷烃,延化120万吨/年催化重整装置,<p>%</p>
99.6,ST040023,2026-02-16 08:00:00,研究法辛烷值(RON),延化120万吨/年催化重整装置,
0.91,ST040023,2026-02-18 08:00:00,烯烃含量,延化120万吨/年催化重整装置,<p>%</p>
20.64,ST040023,2026-02-18 08:00:00,烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
13.50,ST040023,2026-02-18 08:00:00,异构烷烃,延化120万吨/年催化重整装置,<p>%</p>
5.31,ST040023,2026-02-18 08:00:00,正构烷烃,延化120万吨/年催化重整装置,<p>%</p>
820.2,ST040023,2026-02-18 08:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
78.03,ST040023,2026-02-18 08:00:00,芳烃含量,延化120万吨/年催化重整装置,<p>%</p>
102.2,ST040023,2026-02-18 08:00:00,模拟法辛烷值,延化120万吨/年催化重整装置,
0.18,ST040023,2026-02-18 08:00:00,苯含量,延化120万吨/年催化重整装置,<p>%</p>
1.83,ST040023,2026-02-18 08:00:00,环烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
99.6,ST040023,2026-02-23 08:00:00,研究法辛烷值(RON),延化120万吨/年催化重整装置,
5.38,ST040023,2026-02-25 08:00:00,正构烷烃,延化120万吨/年催化重整装置,<p>%</p>
13.43,ST040023,2026-02-25 08:00:00,异构烷烃,延化120万吨/年催化重整装置,<p>%</p>
20.81,ST040023,2026-02-25 08:00:00,烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
0.90,ST040023,2026-02-25 08:00:00,烯烃含量,延化120万吨/年催化重整装置,<p>%</p>
2.00,ST040023,2026-02-25 08:00:00,环烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
77.90,ST040023,2026-02-25 08:00:00,芳烃含量,延化120万吨/年催化重整装置,<p>%</p>
0.19,ST040023,2026-02-25 08:00:00,苯含量,延化120万吨/年催化重整装置,<p>%</p>
820.0,ST040023,2026-02-25 08:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
819.6,ST040023,2026-02-26 16:13:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
3.74,ST040023,2026-02-26 16:13:00,正构烷烃,延化120万吨/年催化重整装置,<p>%</p>
15.17,ST040023,2026-02-26 16:13:00,异构烷烃,延化120万吨/年催化重整装置,<p>%</p>
75.30,ST040023,2026-02-26 16:13:00,芳烃含量,延化120万吨/年催化重整装置,<p>%</p>
3.23,ST040023,2026-02-26 16:13:00,烯烃含量,延化120万吨/年催化重整装置,<p>%</p>
2.56,ST040023,2026-02-26 16:13:00,环烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
21.47,ST040023,2026-02-26 16:13:00,烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
99.4,ST040023,2026-03-01 16:00:00,模拟法辛烷值,延化120万吨/年催化重整装置,
5.69,ST040023,2026-03-01 16:00:00,正构烷烃,延化120万吨/年催化重整装置,<p>%</p>
78.00,ST040023,2026-03-01 16:00:00,芳烃含量,延化120万吨/年催化重整装置,<p>%</p>
1.08,ST040023,2026-03-01 16:00:00,烯烃含量,延化120万吨/年催化重整装置,<p>%</p>
20.85,ST040023,2026-03-01 16:00:00,烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
13.22,ST040023,2026-03-01 16:00:00,异构烷烃,延化120万吨/年催化重整装置,<p>%</p>
1.94,ST040023,2026-03-01 16:00:00,环烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
99.5,ST040023,2026-03-01 16:00:00,研究法辛烷值(RON),延化120万吨/年催化重整装置,
99.7,ST040023,2026-03-02 08:00:00,研究法辛烷值(RON),延化120万吨/年催化重整装置,
76.58,ST040023,2026-03-02 10:00:00,芳烃含量,延化120万吨/年催化重整装置,<p>%</p>
15.29,ST040023,2026-03-02 10:00:00,异构烷烃,延化120万吨/年催化重整装置,<p>%</p>
0.90,ST040023,2026-03-02 10:00:00,烯烃含量,延化120万吨/年催化重整装置,<p>%</p>
1.80,ST040023,2026-03-02 10:00:00,环烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
5.35,ST040023,2026-03-02 10:00:00,正构烷烃,延化120万吨/年催化重整装置,<p>%</p>
22.44,ST040023,2026-03-02 10:00:00,烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
5.45,ST040023,2026-03-04 08:00:00,正构烷烃,延化120万吨/年催化重整装置,<p>%</p>
0.95,ST040023,2026-03-04 08:00:00,烯烃含量,延化120万吨/年催化重整装置,<p>%</p>
21.16,ST040023,2026-03-04 08:00:00,烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
1.78,ST040023,2026-03-04 08:00:00,环烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
78.87,ST040023,2026-03-04 08:00:00,芳烃含量,延化120万吨/年催化重整装置,<p>%</p>
100.9,ST040023,2026-03-04 08:00:00,模拟法辛烷值,延化120万吨/年催化重整装置,
0.18,ST040023,2026-03-04 08:00:00,苯含量,延化120万吨/年催化重整装置,<p>%</p>
823.3,ST040023,2026-03-04 08:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
13.93,ST040023,2026-03-04 08:00:00,异构烷烃,延化120万吨/年催化重整装置,<p>%</p>
99.6,ST040023,2026-03-09 08:00:00,研究法辛烷值(RON),延化120万吨/年催化重整装置,
2.51,ST040023,2026-03-10 15:00:00,环烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
5.65,ST040023,2026-03-10 15:00:00,正构烷烃,延化120万吨/年催化重整装置,<p>%</p>
0.92,ST040023,2026-03-10 15:00:00,烯烃含量,延化120万吨/年催化重整装置,<p>%</p>
73.21,ST040023,2026-03-10 15:00:00,芳烃含量,延化120万吨/年催化重整装置,<p>%</p>
17.70,ST040023,2026-03-10 15:00:00,异构烷烃,延化120万吨/年催化重整装置,<p>%</p>
25.86,ST040023,2026-03-10 15:00:00,烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
0.21,ST040023,2026-03-11 08:00:00,苯含量,延化120万吨/年催化重整装置,<p>%</p>
100.2,ST040023,2026-03-11 08:00:00,模拟法辛烷值,延化120万吨/年催化重整装置,
77.67,ST040023,2026-03-11 08:00:00,芳烃含量,延化120万吨/年催化重整装置,<p>%</p>
1.94,ST040023,2026-03-11 08:00:00,环烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
5.45,ST040023,2026-03-11 08:00:00,正构烷烃,延化120万吨/年催化重整装置,<p>%</p>
13.69,ST040023,2026-03-11 08:00:00,异构烷烃,延化120万吨/年催化重整装置,<p>%</p>
21.08,ST040023,2026-03-11 08:00:00,烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
0.90,ST040023,2026-03-11 08:00:00,烯烃含量,延化120万吨/年催化重整装置,<p>%</p>
821.6,ST040023,2026-03-11 08:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
99.3,ST040023,2026-03-16 08:00:00,研究法辛烷值(RON),延化120万吨/年催化重整装置,
13.62,ST040023,2026-03-18 08:00:00,异构烷烃,延化120万吨/年催化重整装置,<p>%</p>
21.36,ST040023,2026-03-18 08:00:00,烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
0.94,ST040023,2026-03-18 08:00:00,烯烃含量,延化120万吨/年催化重整装置,<p>%</p>
1.94,ST040023,2026-03-18 08:00:00,环烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
100.5,ST040023,2026-03-18 08:00:00,模拟法辛烷值,延化120万吨/年催化重整装置,
822.7,ST040023,2026-03-18 08:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
5.80,ST040023,2026-03-18 08:00:00,正构烷烃,延化120万吨/年催化重整装置,<p>%</p>
77.70,ST040023,2026-03-18 08:00:00,芳烃含量,延化120万吨/年催化重整装置,<p>%</p>
0.19,ST040023,2026-03-18 08:00:00,苯含量,延化120万吨/年催化重整装置,<p>%</p>
100.0,ST040023,2026-03-23 08:00:00,研究法辛烷值(RON),延化120万吨/年催化重整装置,
5.27,ST040023,2026-03-25 08:00:00,正构烷烃,延化120万吨/年催化重整装置,<p>%</p>
13.55,ST040023,2026-03-25 08:00:00,异构烷烃,延化120万吨/年催化重整装置,<p>%</p>
821.6,ST040023,2026-03-25 08:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
20.70,ST040023,2026-03-25 08:00:00,烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
0.93,ST040023,2026-03-25 08:00:00,烯烃含量,延化120万吨/年催化重整装置,<p>%</p>
77.94,ST040023,2026-03-25 08:00:00,芳烃含量,延化120万吨/年催化重整装置,<p>%</p>
1.88,ST040023,2026-03-25 08:00:00,环烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
101.7,ST040023,2026-03-25 08:00:00,模拟法辛烷值,延化120万吨/年催化重整装置,
0.18,ST040023,2026-03-25 08:00:00,苯含量,延化120万吨/年催化重整装置,<p>%</p>
99.9,ST040023,2026-03-30 08:00:00,研究法辛烷值(RON),延化120万吨/年催化重整装置,
823.2,ST040023,2026-04-01 08:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
0.96,ST040023,2026-04-01 08:00:00,烯烃含量,延化120万吨/年催化重整装置,<p>%</p>
20.98,ST040023,2026-04-01 08:00:00,烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
13.40,ST040023,2026-04-01 08:00:00,异构烷烃,延化120万吨/年催化重整装置,<p>%</p>
1.84,ST040023,2026-04-01 08:00:00,环烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
0.16,ST040023,2026-04-01 08:00:00,苯含量,延化120万吨/年催化重整装置,<p>%</p>
100.7,ST040023,2026-04-01 08:00:00,模拟法辛烷值,延化120万吨/年催化重整装置,
78.10,ST040023,2026-04-01 08:00:00,芳烃含量,延化120万吨/年催化重整装置,<p>%</p>
5.74,ST040023,2026-04-01 08:00:00,正构烷烃,延化120万吨/年催化重整装置,<p>%</p>
0.18,ST040023,2026-04-08 08:00:00,苯含量,延化120万吨/年催化重整装置,<p>%</p>
821.9,ST040023,2026-04-08 08:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
101.4,ST040023,2026-04-08 08:00:00,模拟法辛烷值,延化120万吨/年催化重整装置,
77.64,ST040023,2026-04-08 08:00:00,芳烃含量,延化120万吨/年催化重整装置,<p>%</p>
2.02,ST040023,2026-04-08 08:00:00,环烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
20.94,ST040023,2026-04-08 08:00:00,烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
13.38,ST040023,2026-04-08 08:00:00,异构烷烃,延化120万吨/年催化重整装置,<p>%</p>
5.54,ST040023,2026-04-08 08:00:00,正构烷烃,延化120万吨/年催化重整装置,<p>%</p>
0.94,ST040023,2026-04-08 08:00:00,烯烃含量,延化120万吨/年催化重整装置,<p>%</p>
99.6,ST040023,2026-04-13 08:00:00,研究法辛烷值(RON),延化120万吨/年催化重整装置,
0.17,ST040023,2026-04-15 08:00:00,苯含量,延化120万吨/年催化重整装置,<p>%</p>
0.97,ST040023,2026-04-15 08:00:00,烯烃含量,延化120万吨/年催化重整装置,<p>%</p>
99.8,ST040023,2026-04-15 08:00:00,模拟法辛烷值,延化120万吨/年催化重整装置,
77.52,ST040023,2026-04-15 08:00:00,芳烃含量,延化120万吨/年催化重整装置,<p>%</p>
822.2,ST040023,2026-04-15 08:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
21.56,ST040023,2026-04-15 08:00:00,烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
13.65,ST040023,2026-04-15 08:00:00,异构烷烃,延化120万吨/年催化重整装置,<p>%</p>
5.92,ST040023,2026-04-15 08:00:00,正构烷烃,延化120万吨/年催化重整装置,<p>%</p>
1.99,ST040023,2026-04-15 08:00:00,环烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
99.2,ST040023,2026-04-20 08:00:00,研究法辛烷值(RON),延化120万吨/年催化重整装置,
821.0,ST040023,2026-04-22 08:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
15.00,ST040023,2026-04-22 08:00:00,异构烷烃,延化120万吨/年催化重整装置,<p>%</p>
23.73,ST040023,2026-04-22 08:00:00,烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
6.02,ST040023,2026-04-22 08:00:00,正构烷烃,延化120万吨/年催化重整装置,<p>%</p>
0.16,ST040023,2026-04-22 08:00:00,苯含量,延化120万吨/年催化重整装置,<p>%</p>
99.6,ST040023,2026-04-22 08:00:00,模拟法辛烷值,延化120万吨/年催化重整装置,
75.38,ST040023,2026-04-22 08:00:00,芳烃含量,延化120万吨/年催化重整装置,<p>%</p>
2.71,ST040023,2026-04-22 08:00:00,环烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
0.90,ST040023,2026-04-22 08:00:00,烯烃含量,延化120万吨/年催化重整装置,<p>%</p>
99.8,ST040023,2026-04-27 08:00:00,研究法辛烷值(RON),延化120万吨/年催化重整装置,
821.9,ST040023,2026-04-29 08:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
5.45,ST040023,2026-04-29 08:00:00,正构烷烃,延化120万吨/年催化重整装置,<p>%</p>
0.17,ST040023,2026-04-29 08:00:00,苯含量,延化120万吨/年催化重整装置,<p>%</p>
20.74,ST040023,2026-04-29 08:00:00,烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
0.90,ST040023,2026-04-29 08:00:00,烯烃含量,延化120万吨/年催化重整装置,<p>%</p>
1.90,ST040023,2026-04-29 08:00:00,环烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
101.8,ST040023,2026-04-29 08:00:00,模拟法辛烷值,延化120万吨/年催化重整装置,
78.01,ST040023,2026-04-29 08:00:00,芳烃含量,延化120万吨/年催化重整装置,<p>%</p>
13.39,ST040023,2026-04-29 08:00:00,异构烷烃,延化120万吨/年催化重整装置,<p>%</p>
